text,label
"老朋友大家好！😍
(一)健保卡遺失郵局就能補辦 
健保局指出.每年約有100萬民眾遺失或毀損健保卡.可就近到郵局申請補發.換發.1 週內拿到新卡。 
行政院衛生署中央健康保險局承保組科長賴元暉今天說.民眾只要拿著郵局代辦的200元工本費單據.就可以充當「臨時健保卡」.在14日內.用健保身分就醫.免去先自費就醫.事後再跑一趟醫院退費的麻煩。目前每年約有40萬人利用郵局申請。不一定要跑到各健保分局辦理.但還是很多人不知道。
(二)身份證遺失.先用手機打1996!
每張國民身分證,都是一個人的身分證明,不小心弄丢時,最擔心的就是被別人拿去冒用做壞事,這時候你只需要拿起手機撥打「1996」就可以了!這是一支一年365天、24小時,都可來電協助掛失及停用身分證的專線,沒想到這麽方便吧!
",0
10/5卡啦ok可以唱歌了嗎,0
為年底選戰 蔡英文要求幫忙澄清假新聞,0
大人要帶身份證，小孩健保卡12歲以下帶戶口名簿,0
沒有人是局外人！史上最嚴個資法衝擊全球，帶你搞懂什麼是GDPR,0
"【國道三號】11:00

北上166k過中港系統，油罐車起火有爆炸可能，雙向管制",0
研究指出，睡眠時間並不是醒來後是否清醒的原因，關鍵則是睡覺時所完成的睡眠週期個數。每個睡眠週期都有五個明顯的階段，分別顯現出不同的腦波徵象。從我們研究的角度來說，這意味著平均每個睡眠週期有90分鐘：65分的正常睡眠期，或者說非REM 期（REM：快速眼球轉動）；然後是20分鐘的REM睡眠期（此時大腦做夢）；最後的5分鐘又是非REM期。一般來說，REM期在較早幾個睡眠週期中，持續時間較短（少於20分鐘），而在後幾個週期中為時更久（多於20分鐘）。假使我們在沒有設置鬧鐘，並且沒有任何其他外界干撓的情況下自然睡眠，平均會在90分鐘的倍數時間後醒來——舉例子來說，就像4個半小時、6小時、7個半小時、或者是9個小時等，而非7個小時或 8小時後醒來，因為這些不是90分鐘的倍數。處於兩個週期之間的時間段，我們並未真正處於睡眠狀態：該時期人的意識朦朧模糊，如果此時未被干擾（如光、寒冷、尿急、噪音等刺激）的話，將會進入下一個90分鐘的睡眠週期。一個只睡了四個睡眠週期（即6小時）的人，通常比那些睡了8至10小時但未完成（最後）一個睡眠週期的人，感覺休息更充,0
"「國際毒草」銀膠菊最新消息，一定要看！！

林務局官方臉書早已證實，銀膠菊「不會」導致肝臟或遺傳病變！
只是碰觸到「有可能」引發過敏～
（就像山上常見的咬人貓，不小心摸到，一樣會過敏）

再說一次：只是「可能過敏」而已！有些人會，有些人不會！
大家如果不小心碰觸到，趕快洗手就好了～
真的沒什麼好緊張！
另外就是在拔除時，記得戴手套！！

銀膠菊存在台灣已經30年了……
在中南部鄉間也很常見
如果真的那麼可怕，我們還活得到現在？？？

但為什麼謠言還傳得那麼聳動？
這種事我們善良老百姓不懂……要問某些有心人士
包括一些早就收到正確消息卻還散播假新聞的「媒體」！

台灣不需要更亂了！
杜絕謠言，是你我為社會的和平美好出的一份力
認同請廣傳！",0
"朋友轉來並提醒～

在道路上騎機車輪胎盡量不要壓白線，會打滑。

政府委外的白線，許多都可能偷工減料，未加鐵粉粒以增加摩擦力（防滑用）。",0
哈佛大學的研究組對志願者們進行了針對一項視覺任務的特殊訓練，任務要求志願者從屏幕上快速轉變的一些圖案中，指認出特定的圖案。10小時之後再次進行測試時，休息過90分鐘的志願者組要比那些沒有休息過的完成得好。而事實上，他們和那些休息了一晚的志願者們幾乎完成得一樣棒,0
"茄紅素是番茄70倍！「來自天堂的果實」：全身都是寶 
 
三立新聞網 
 
21 小時前 
現代人重視養生，尤其「防老化」更是不少民眾的心之所向。像是茄紅素，其抗氧化作用是β胡蘿蔔素的2倍、維生素E的10倍，所以番茄成了許多消費者選購水果的選項之一，但你聽過「木虌果」嗎？光聽這名字就已經好奇感滿點，你或許看過它的外觀，紅通通一顆並且滿布許多小刺，有人說它很像是漫畫中「惡魔果實」，但其實它可是「來自天堂的果實」，茄紅素含量是番茄的70倍以上！
© 由 三立新聞網 提供  

▲「木虌果」茄紅素含量是番茄的70倍以上！（圖／翻攝自農糧署東區分署官網）

第一次看到「木虌果」目光肯定會被吸引，因為它不僅充滿了突起的尖刺，顏色又是亮眼的橘紅，而當剖開後，橙黃色略帶橘紅的果肉與大量的紅色籽，營養價值可說是非常豐富。

農糧署東區分署表示，美國農業部研究發現木虌果成熟果實含有豐富的類胡蘿蔔素及茄紅素，其種子外面一層紅色的假種皮，茄紅素含量是番茄的70倍以上，由於木虌果營養價值極高，故有「來自天堂的果實」之美譽，對於長時間使用3C產品的大眾而言，是一項天然的保健植物。
▲臺東區農業改良場已從臺灣原生木虌果選育出屬早熟高產的新品種「臺東1號」。(圖／資料畫面／農委會提供)

木虌果全身都是寶，可利用部位為之廣泛，其青果、成熟果、假種皮等部位均可作為食材使用，主要利用部位以鮮紅色的假種皮為主，烹煮湯品或製作飲品皆適宜，另外目前也有許多木虌果加工品，例如凍飲、果醬、果汁、冰淇淋、餅乾、魚丸等相關產品。

農糧署東區分署表示，目前臺東地區木虌果種植面積約有十餘公頃，屬於新興作物產業，成功鎮農會研發凍飲、果醬等系列商品供不應求，今年該分署輔導成功鎮農會將栽培的木虌果田區申請通過產銷履歷驗證，希望以農會當領頭羊，鼓勵農友加入產銷履歷驗證，生產安全可靠的農產品。

另臺東區農業改良場已從臺灣原生木虌果選育出屬早熟高產的新品種「臺東1號」，未來技術移轉授權農民栽培應用後，可提高經濟產量，擴大產業規模，增加農民收益。

▼木虌果新品種「臺東1號」。(農委會提供)


",0
"【美國高中又双叒叕發生槍擊案，已致10死 特朗普發推：這悲傷的一天】

　　當地時間周五早晨，美國得克薩斯州一高中發生槍擊事件。有消息稱，至少10人死亡，30余人受傷，一名嫌犯及一名可疑人物被逮捕。事發后，美國總統特朗普馬上發推表示，“這早報看起來不太好，上帝保佑！”他表示，這樣的事情一直在美國發生著，太久了，政府要盡一切力量保護好美國學生。

　　據美國電視新聞網報道，槍擊事件發生在一所名為圣達菲（Santa Fe）的高中，據目擊者回憶，槍擊發生在早上7：30至7：45之間的藝術課中，槍手拿著疑似霰彈槍走進課堂開槍。

　　CNN援引兩名執法人士的話說，有8人在槍擊中死亡，后警方稱死亡人數增至10人，大多是學生。

　　另有目擊者稱，許多學生慌忙跑到街對面躲藏，目前逃出學校的學生以及聞訊趕來的家長暫時被安置在學校對面的汽車修理廠。

　　當地警方迅速趕到現場進行處理，據悉有一名嫌犯及一名可疑人物被逮捕，嫌犯初步判定是一名學生。還有警員在事件中受傷，正在接受治療。

　　事發后，美國總統特朗普很快在推特上發文表示，“得州發生校園槍擊案了，這早報看起來不太好，上帝保佑！”
　　
　　特朗普隨后表態，“我為剛剛發生的槍擊案感到難過和心碎，這樣的事情一直在美國發生著，太久了，太多年了，太多個世紀了……政府要盡一切力量保護我們的學生，保護我們的學校，并且要讓那些威脅自己及他人的人拿不到武器……這真是悲傷的一天。”

　　圣達菲是一座只有13000人的小城市，位于休斯頓南部約一小時的車程。發生槍擊的圣達菲高中約有1400名學生。",0
肉桂牛奶治頻尿,0
自109年7月15日起到109年年底，林務局推出國人與持有居留證的外籍人士，均可於太平山、內洞、滿月圓、東眼山、大雪山、八仙山、奧萬大、阿里山、墾丁、雙流、知本、池南等12處國家森林遊樂區任選1處享免費入園1次的優惠，歡迎大小朋友多多利用！國人請於園區售票窗口出示身分證正本，如無身分證之兒童可以使用健保卡或其他可證明身分之文件替代；外籍人士需出示居留證正本，經售票人員辦理入園登記就可以入園囉！如果是自行開車入園的話，仍須繳交停車費用。,0
"
有機牛奶和非有機牛奶造成的真正差異，主要是不同規則。
但什麽理由我們要多付些錢買有機牛奶？當我們購買有機牛奶與非有機牛奶（也稱之為“常規”牛奶）時，確切地知道我們正在獲得什麼嗎？

據Huffington Post的報導，以下就是有機和常規牛奶之間的區別，主要關鍵是抗生素和激素。
 

什麼是有機牛奶？

根據美國農業部(USDA)製定的嚴格有機規定，有機牛奶必須來自未接受抗生素治療的母牛，不能含有激素，無論是繁殖還是生長，並且至少30％的飲食要在牧場上餵養（30%是最低限制 – 預計溫帶地區的農民要盡可能長時間在牧場上放牧）。其餘的奶牛飼料必須在沒有化學肥料、殺蟲劑、或轉基因種子的情況下種植。

什麼是傳統牛奶？

傳統的牛奶也可以與有機牛奶相同的方式生產，但“不一定”要符合相同的嚴格指導規則。（這表示，其實你也可以不要啦，看牧場心情）

在生產有機牛奶時是否使用抗生素？

根據美國農業部有機指南，有機牛奶來自未經抗生素的牛。如果一家有機奶牛場的牛必須接受抗生素治療，那麼農民就不能再使用該牛的牛奶了。

為何奶牛要給予抗生素，主要（但不僅僅是）原因是治療或預防乳腺炎，乳腺炎是哺乳期可能發生的乳腺組織感染。但有機農民認為乳腺炎是一個遺傳的問題。馬克斯解釋說，為了防止需要抗生素，有農民會淘汰有乳腺炎的牛。
 
常規牛奶中會發現含有抗生素嗎？

傳統的牛奶農民用抗生素治療病牛，然後用牛奶。北卡羅來納州的Siler獸醫和傳統奶農，卡夫·約旦（Karen Jordan）說：“這些牛隻在我們確定健康狀況，抗生素已經排出體外，才回到自己的牛群。 消費者可以放心，我們國家的牛奶供應是安全的，因為它在農場和加工廠受到高度的監管和測試。” 並且他進一步解釋說：“牛奶在運輸過程的每個階段 – 從農場運輸之前都會再一次於乳品加工廠進行測試”。（安啦 大口喝！）

所以今天要喝哪種奶，就照自己的喜歡的口味與偏好囉～
",0
"[請幫我們分享出去]
小編昨天看到一個可怕的新聞，嬰兒因為沒有座安全座椅，所以在車禍中，頭凹了一個洞。
我們安置的孩子大多是0∼1歲的baby，我們希望幫這些孩子們籌募二手汽座，請幫幫我們，如果有家庭用不到且還能用的汽車座椅，歡迎捐給我們。非常感謝。
(會開立正式的捐贈物品收據)

新北市寄養家庭服務單位
中華兒童與家庭促進協會
聯絡社工：(02)29002612 分機11

謝謝您的愛心與分享",0
杜卡迪火燒車在台灣,0
"
最近有一封標題為「發票中獎通知」的信件，寄件者為「發票中獎系統通知<notice@etax.net.gov.tw」, 這是釣魚信件，請不要打開附件中的doc檔案及信件中的網址

很多人已中毒…電腦中心現在忙死了",0
大陸這位電視女主播工作中突然心梗倒下死於現場……看了不勝唏噓！人之生死瞬間而已，名利爭執何為 ？掛礙些什麼？平安活在當下才是幸福！,0
"研究：「喝咖啡」什麼時間最好、最能提神？答案竟然不是吃早餐時！｜每日健康Health
| 日期:2017-03-23| 責任編輯: 邱霈俞| 分類:養生食譜

 

 
你每天的第一杯咖啡都是什麼時候喝呢？大多數人都喜歡在吃早餐時來杯咖啡消除困倦、提升活力，但根據一項新的科學研究，這可能不是喝咖啡最好的時間點！

國外網站《Steptohealth》的報導指出，實際上起床後兩小時喝咖啡是最推薦的，下面就讓我們來看看原因是什麼。

 

咖啡和皮質醇水平

神經心理學家史蒂文·米勒（Steven Miller）在他的部落格「NeuroscienceDC」中發表的研究提到，起床時喝杯咖啡的提神效果其實沒有人們普遍認為的那麼好，其中原因就在於人體的晝夜節律（身體內部時鐘）和皮質醇水平。

晝夜節律負責控制人們的睡眠習慣和調節皮質醇，當我們睜開眼睛，開始嶄新的一天時，皮質醇就開始運作了，而在一天當中，皮質醇濃度最高的時間是早上8點~9點，所以此時飲用咖啡的提神效果並不明顯。

 

咖啡和頭痛

米勒博士說，「當你的身體不需要時，攝入藥物不是一個好主意。」

當體內的皮質醇濃度較高時，過量飲用咖啡可能導致頭痛、焦慮，甚至更累。雖然並非每個人的身體都會有一樣的反應，但這點仍必須多加注意。

 

喝咖啡的最佳時間是？

其實喝咖啡的最佳時間取決於你的起床時間，醒來後的1.5小時~2小時之間是最理想的。當體內的皮質醇水平下降時，此時飲用咖啡能獲得加乘的效果。

米勒博士更指出，白天喝咖啡最好的時間有兩個：早上9:30~11:30之間以及下午1:30至5:00之間。

對於喝咖啡易頭痛和覺得咖啡提神效果不顯著的人來說，解決方法是早餐時盡量多攝取蛋白質和纖維，搭配新鮮的果汁，等兩個小時後再飲用咖啡。只要這樣做，你很快就會發現自己更加清醒，更有精力面對新的一天。

準備好嘗試看看了嗎？",0
"即時 熱門 影音 娛樂 社會 政治 生活 直播 汽車 運動 國際 名家 財經 旅遊 科技 新奇 精選 寵物 圖輯 哇趣 專題 專頁 大事件 投票 活動 爆料
 
「2碗就外送！」4歲孫女住院等換心　6旬爺賣粥籌醫藥費
2018-06-28 11:51
生活

    
生活中心／綜合報導

「我孫女正在等待心臟移植...已耗費很多錢，所以目前急需用錢，拜託您，如果有需要叫外送的話，可否給我們有這個機會。」前（26）日一名陳姓女網友在臉書上發文，她表示遇到一名老爺爺老闆外送，對方給了菜單並說兩個就送，她仔細研究了菜單後發現「內有洋蔥」，原來老爺爺真的很缺錢，為了籌孫女的醫藥費",0
"高雄市衛生局今日發布新聞稿乙則：三民區新增一例漢他病毒出血熱 ，呼籲市民落實「防鼠三不」策略。

（武漢、流感病毒尚未遠離台灣，現在又再增加一個漢他病毒，大家必須要滅鼠，才能杜絕漢他病毒）",0
"🕑.他帶領了一群很有愛,又很認真的夥伴。我常覺得,他們怎能 又厲害又溫柔
　
🌎看看以下的國際媒體報導
🇫🇷法國解放報：臺灣憑一己之力成為防疫模範

🇮🇱以色列時報：總理納坦雅胡：我們要學習臺灣做法

🇳🇿紐西蘭TVNZ：紐西蘭總理稱有望如臺灣等國控制疫情

🇫🇷十字架報：臺灣因應疫情堪為典範

🇩🇪德國國會：德國國會議員發言讚臺灣爭取更多合作

🇺🇸時代雜誌：WHO若未拒絕臺灣本可拯救許多生命

🇺🇸外交政策雜誌：對中國的警惕造就臺灣的成功

🇺🇸美國NBC：世界可以從臺灣學到什麼

🇺🇸美洲日報：臺灣緊鄰中國卻成為防疫典範

🇨🇦加拿大Fodor’s Travel：臺灣防疫水準是另一個層次

🇨🇭瑞士Blick觀點日報：臺灣有效防堵疫情爆發

🇮🇳印度News Vibes o fIndia：成功擋下疫情臺灣如何辦到

🇬🇧每日鏡報：臺灣已成功研發出快篩新冠病毒檢測

🇩🇪焦點雜誌：臺灣對抗新冠病毒的成就被WHO忽視

🇬🇧衛報：臺灣似乎已完全掌控疫情現在我開始擔心回英國

🇺🇸美國新聞與世界報導：臺灣把握住對抗疫情關鍵

🇧🇪比利時Le Soir：臺灣如何制止冠狀病毒大流行

🇳🇱荷蘭Nieuwsuur：臺灣對抗病毒取得巨大成功

🇺🇸Bloomberg彭博：臺灣冠狀病毒病例何以這麼少

🇬🇧愛丁堡記者報：旅遊在疫情蔓延時看看臺灣的防疫經驗

🇫🇮芬蘭赫爾辛基日報：臺灣防疫措施讓疫情穩定
芬蘭：每日電訊報,有效控制確診人數臺灣是黃金標準

🇨🇿捷克電視台：臺灣位處病毒高風險地帶卻成功防堵疫情

🇮🇹Formiche雜誌：臺灣以不限制公民自由的方式有效防疫

🇪🇸ABC日報：臺灣防疫措施有效抑制疫情

🇪🇸20分鐘報：臺灣保護學童避免感染病毒措施亮眼

🇵🇱選舉報：看看臺灣如何因應新冠病毒疫情

🇧🇦Klix新聞網：雖位於於新冠病毒重災區臺灣的感染率最低

🇳🇿紐西蘭廣播電台：紐西蘭衛生部長肯定臺灣防疫成果

🇯🇵朝日新聞：臺灣天才政委運用IT避免口罩供需混亂

🇯🇵東洋經濟新報社：應效法臺灣的口罩政策

🇰🇷韓聯社：臺灣提前一個月實施口罩限售政策

🇰🇷每日報：臺灣公私部門合作導入IT口罩政策

🇹🇭Workpoint News新聞網：臺灣唐鳳數位政委運用IT防疫

🇮🇩Kabar24電台：臺灣防疫措施可讓其他國家借鏡

🇲🇾星報：我們應全面學習臺灣的防疫經驗

🇨🇱第三日報：臺灣致力成為防疫楷模

🇶🇦半島電視台：如何控制疫情傳播學習臺灣的經驗

🌎.台灣被世界看到！外交部列全球31家媒體報導標題,台灣堪為典範,亮眼",0
國道尖峰時段常會開放路肩，不過由於此時主線大多車多壅塞，為避免路肩車速過快引發安全疑慮，高公局發布「國道主線實施開放路肩作業規定」，開放路肩路段時速限定60公里，另外，部分開放路肩終點銜接出口匝道，為減少路肩、主線交織，新規定也限制出口前500公尺不得再駛回主線車道，違者可處置3000元以上罰鍰，2月17日起實施。,0
"2019年 愛滋病，台灣300人死亡
保險套沒人瘋搶

2009年 H1N1流感，台灣35人死亡
口罩沒有瘋搶

2003年 SARS，台灣73人死亡
口罩沒有瘋搶，只有N95缺貨

2015年 登革熱，台南+高雄共224人死亡
沒有停班/停課/停活動, 亦無防蚊液瘋搶

2019年 肺炎及流感，台灣****人死亡(待查證)
沒有停班/停課/停活動, 亦無口罩瘋搶

2020年 武漢肺炎(2019-nCoV)，台灣0人死亡
延課/停活動，口罩瘋搶

媒體瘋狂報導、社群瘋狂轉傳，造成焦慮感與恐懼感比病毒更可怕！

美國近4個月流感季節，已逾8200人死亡，卻不見密集報導？",0
"這是卸任鄉長的退職金！
政務官滿2年及民選立委、縣市鄉長滿2任（8年），退職金仍有18%，執政政府高官竟騙人民不敢說終結18%！我們這些憨百姓!",0
"你接到過來電顯示是自己的號碼的電話嗎?如果有這種情況，千萬不要接聽!


一個新騙局出現了，騙子使用你的電話號碼，說你的無線帳戶被「標記為安全」，需要你提供你的社會安全號碼。",0
從今天開始，現在去搭任一線的幹線公車，上車或者下車之後，自己要主動去跟司機大哥索取免費地悠遊卡，司機不會主動地拿給你，送完爲止！,0
"提醒大家誤觸碰機體殘骸，有毒!

搜救人員證實空軍這架參與漢光演習的F-16戰機墜毀，機體殘骸零件散佈基隆暖暖粗坑山區，施孝瑋說，幻象2000及F-16等先進戰機，都備有緊急動力單元系統，一旦引擎失效時，可以緊急提供戰機動能，但因其中燃料成分，就是一般火箭成分，含有劇毒的M2H4聯氨，一旦揮發被人體吸入或皮膚接觸，恐造成人員中毒。",0
"談加工食品是否影響重訓🤔

每個人開始重訓運動的動機不盡然相同
大多數以增肌減脂為主
少部分為了維持健康、 增進體適能(改善骨鬆)
運動搭配飲食
最會聽到的大原則就是 多天然、少加工🌿
但是加工食品到底是否會影響重訓成果呢？

這邊來談最常見的食品加工添加劑類別

🚩磷酸鹽家族：磷酸鈉、磷酸氫鈣、5′次黃嘌呤核苷磷酸二鈉、5′鳥嘌呤核苷磷酸二鈉...等

🉑使用在各式調味粉(雞粉\香菇粉\昆布粉\泡麵調料包...等)、加工肉品、火鍋丸、餅乾麵包及超商熟食當中。

簡單來說，這是一種食材鮮味的增強劑
可保水、保鮮、保Q彈
有腎臟疾病或高尿酸者吃多容易引起痛風
一般人吃多容易口乾、水腫

對健身族群而言
攝取過量會因水腫不利於減脂
磷酸鹽也容易降低血管的彈性降低送氧量
也就是影響肌耐力及肌肥大的訓練強度
對健力而言則容易引起努責現象💨
再來磷酸鹽在身體裡最終代謝成尿酸
健身者往往需要攝取大量蛋白質
過量的尿酸無疑是增加了肝腎的負擔😭

若健身是為了改善骨鬆者
更要注重磷酸鹽的總攝取量
因為磷酸鹽會把血中的鈣質綁走
長久以來可能形成血管硬化及骨鬆

🤐🤐🤐🤐🤐🤐🤐🤐🤐🤐
再次強調 沒有什麼東西是不能吃的
何況台灣食品加工技術非常成熟
相關法規也有約束添加劑量
因此偶爾吃加工食品無妨
多喝水代謝掉就是了
不要因噎廢食 也不要過度嚴苛追求0加工
磷酸鹽仍增添了許多食材的口感及鮮味

以上分享感觸來自於..
天氣冷 一直吃火鍋的一時感念😂😂😂

轉自肌情健身",0
四角褲雖通風，但比較不具支撐力，可能會使睪丸下垂,0
"請大家多幫忙(,)他們只需要保暖衣物(,)目前照顧76位單親隔代教養的小孩及一些獨居老人。
需要130件，目前已經募得16件。
想要再清楚者，可上小太陽網站搜尋。
請寄至：
927花蓮縣秀林鄉秀林村民治路58號
收件人：小太陽學堂或徐靈老師收
電話：03-861-0580
手機：0978-671-624",0
"1/10公視新聞報導：北半球A型流感大爆發，美國幾乎全國淪陷，剛結束流感期的南半球澳洲有超過300人死於此波流感。目前無有效疫苗可以控制已突變的病毒。
氣溫越低，越易傳染，
請大家保重，多戴口罩！",0
"【#康健讀新聞】
國外一項研究顯示，若年輕男性服用 #非類固醇止痛藥 布洛芬 的話，可能會影響生育能力。許多人感到疼痛時，會吃止痛藥緩解症狀😫😫

尤其，台灣人赴日旅遊常買的ＥＶＥ系列藥物，就含有 布洛芬 成分😱😱６５歲以上以及心血管病變患者也別長期服用喔～",0
『請特別留意』：    這幾天走路盡量走在騎樓下，【別走人行道】。因為大樓的外牆磁磚會因為『冷縮而剝落』，只是何時會剝落我也不知道《每棟大樓貼磚時間點不一樣、品質不一樣、添加物不一樣、有無維護不知道》以上四不原則，為了自記跟家人安全著想，還是勉為其難地走騎樓吧!,0
"親愛的好友們：
目前花蓮秀林偏鄉山上弱勢清寒孩童，獨居老人。
尚缺厚毛毯45件。🙇
尚缺厚毛毯45件。🙇
尚缺厚毛毯45件。🙇
下週寒流來🌬🌬山區真的會很冷。懇請大家一起把愛傳出去💞💟💞（家中有多的大毛毯，清潔好，或有多的也可以）
請寄至：
927花蓮縣秀林鄉秀林村民治路58號
收件人：小太陽學堂或徐靈老師收
電話：03-861-0580
手機：0978-671-624
懇請大家把愛傳出去❤或轉分享🙏感恩您的舉手之勞功德無量。
萬分感恩您的善心善舉，感恩的心❤感謝有您，因為有您的愛，讓愛暖人間❤🙏🙏🙏❤
把愛傳出去 ❤募集毛毯~",0
"關鍵新聞：南韓官方今日證實，已於台北時間2點半（當地時間下午3點半）接通來自北韓的電話，這是繼2015年12月以來，南北韓雙方高層第一次通話。

生活評論：世界甜點之都巴黎怎麼可能只有幾種選擇呢？近來年輕甜點師不斷嶄露頭角，不管在外型還是創意上都推陳出新，每一家都好值得一試！

",0
"朋友小孩：真要注意保暖。
⋯⋯
這次三合一流感疫苗不含B型流感，要打自費1500元，結果很多人中了B流。
昨晚我及我弟各一個小孩住院，今天我弟另一個小孩不對勁，疑類似情況到醫院檢查，而他們班都有同學得到。
⋯⋯
白血球正常值為5000～8000
昨天
一個4000
一個2000
⋯⋯⋯⋯
一般感冒是細菌感染，白血球會增加抵抗細菌。
⋯⋯
流感是病毒感染，會破壞抗體組織，白血球會減少，抵抗力下降，會有併發症的風險。",0
"台北有101，復興有303

全國最長之桃園復興角板山溪口吊橋303公尺，現已可走，0113日試營運100元",0
"國內腸病毒流行期原本是4-9月，最近卻出現一種讓家長聞風喪膽的新興威脅--腸病毒D68型，在秋冬好發，以五歲以下幼童為主要感染族群，重症症狀與70年代曾大流行的小兒麻痺症類似，嚴重恐終生偏癱。
不像一般腸病毒會出現手足口病、疱疹性咽峽炎，D68型可怕的地方在於輕症時以發燒、咳嗽、流鼻水表現，就像感冒一樣，但病毒可能會侵犯中樞神經，造成腳手無力。在輕症發生後約一周內就可能出現急性無力肢體麻痺的重症症狀，甚至傷及腦幹，造成腦炎，患者會出現意識不清、抽搐等症狀。",0
"【葡萄牛奶】排便順暢~~~
🍇葡萄不管是對孕婦對減重的人 都是一個非常好的水果
💖葡萄果肉本身：葡萄具有豐富的鐵質，缺鐵性貧血患者、婦女皆可多吃，懷孕的婦人更應該多吃葡萄，不但對胎兒的營養有益，亦能使孕婦面色紅潤、血脈暢通。
💖最後，由於葡萄果肉中含有特殊的胺基酸，其構造和神經傳達物質類似，有助於提升腦機能。
💖葡萄籽：抗氧化聖品
葡萄籽是抗氧化的聖品- 前花青素，是唯有在葡萄內才有的物質 而前青花素具有高度抗氧化作用。
💖葡萄皮： 葡萄皮含豐富纖維素及果膠質 不僅能健胃整腸 排除體內無用的物質，預防腸道疾病；也可以抑制血栓形成，可預防心血管疾病 。",0
"原來它有一種魔法般的引力.明明潭面只有10餘米寬,按理說將一塊石頭從水潭的此岸扔向披岸的石壁,不該費什麼力氣;可事實上連大力士也絕對無法將石頭扔過去,飛石一過潭面必定要下墜入水.不可能麼?也確有不服氣的,人力不行,就藉助於機械,但一顆子彈射出去,同樣不等擊中深潭對面的石壁,就如同被什麼神力吸住了似的,往下一栽濺落潭中.

這樣的實驗已進行過無數次.西諾亞洞""魔潭""的這種奇得令人難以置信的引力由何而來?直到今天,沒有人能夠去揭開這個秘密.",0
戴謙接任中油董事長,0
"轉貼賴老師的貼文:〔記者張存薇／台東報導〕俗稱「紅藜」的台灣藜營養價值高，許多民眾會加在飯粥裡食用，台東區農業改良場副研究員陳振義強調，根據實驗，60公斤重的人1天建議脫殼紅藜食用量不要超過65克，而未脫殼紅藜含皂素、具微毒性，洗、煮都無法全部清除，建議吃紅藜一定要脫殼。

研究台灣藜多年的陳振義說，紅藜高鈣、高膳食纖維，也富含鋅、鐵，這幾年全台灣都興起種植風潮，但食用仍要注意。

市面上部分紅藜產品未脫殼，帶殼紅藜五顏六色，十分討喜，脫殼紅藜顏色為淡褐色，陳振義表示，經動物試驗，紅藜仍不應過量食用，且帶殻紅藜含有皂素、具微毒性，即使洗過、煮過，仍無法全部清除，吃過量恐造成肝指數升高而發炎。",0
"  (red apple)2018士林官邸鬱金香展
時間：2月13日至2月28日 8:00-19:00
地點：台北市士林區福林路60號（士林官邸西式庭園區）
費用：免費入場",0
"台灣流浪兔保護協會說這專頁讚
11 小時
💪💪💪浪兔搬家召集令💪💪💪

🙏🙏對不起，臨時需要大家協助
只要能在1/10前完成搬家，
就可以省下一個月7萬多的舊家房租!!!
提前入住我們需要你們的幫忙

📌2018/1/6(六) 早上10:00📌
立德街211號3樓集合
新址於信內告知

有近百隻兔兔要搬家
有近百籠大大大籠子圍片要搬遷
需要大量人力!!!

缺大車，可載大圍片的車子(120公分高)
一般轎車也可幫忙載物資及兔兔
缺人人人人

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
請務必先來信報名
寄至rabbitsos@gmail.com
《信件標題：報名 0106搬家 - 姓名XXX》

真實姓名：
電話：
人數：
是否有車/車種噸位：
有無推車可出借：

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

💡會將所有人分組進行💡
🌈舊中心需要拆圍片、抓兔裝外出貼名牌、打包各種物資
負責事後全館大掃除、清洗棧板、刷洗地版清垃圾
全館要打掃才能還給房東

🌈新家人手負責安裝所有大籠，把兔子依位置放進房間
上架義賣區急物資歸位，完成所有物品配置

到時後一切都會很亂，請大家能盡量配合指揮
請一定要先來信報名，讓我們確認可用人車
🚫未報名者，當天勿前來造成困擾🚫
我們真的很怕有人來趁亂摸走兔兔...⛔

⚠1/6是搬兔兔日
⚠1/7是整理及搬遷剩下的物品+收尾
⚠這二天暫停營業
⚠1/8起新址正式營業，但不開放參觀
(新地址於1/7後才會公布，請見諒)

💞1/20開放日在新址等你來逛喔~",0
統蔡英文宣布潛艦國造計畫啟動，台灣區造船工業同業公會理事長韓碧祥今天在造船業產業發展論壇中向業界信心喊話，「不能漏氣」。,0
劍湖山身分證中有數字123的入園只要30元,0
旗津使用一卡通半價,0
"大家要注意一下(!)
下圖這一個品牌的口罩產品
1月初「高雄市衛生局」已函文
給「高雄市第一藥師公會」
此口罩產品因檢驗不合格
各藥局必須下架回收

此批口罩因不符合醫療規範
它只能做為一般的口罩使用
因此在購買時需要多加注意(!)",0
地勤務0隊副隊長許姓中校基，前晚擔任營2區留守主管，照公理應在營區內坐鎮月，指揮各項應馬變事宜，但卻傳出3許率同其他軍幹部，翹班外出至馬年公「越南空店」飲酒作樂，晚間近172時許湖才醉醺醺返回營區，並拒1絕出澎示證件進入營區，還向衛兵嗆0聲，：「看他面子不用刷卡」，大2日剌剌破壞管制規定返回營區。,0
