"欸 不是欸
 電資就是GPA大於一切
 

 我目前還沒看過有人唸電資
 大學成績不好
 又沒錢洗美國碩
 還能混出什麼好名堂的
 

 想要及格就好 不用管GPA
 就辦退學去重考牙醫 
 OK?",non-popular
B2 你不讓他難受，啊讓你自己難受喔？,non-popular
填好嘍,non-popular
B17 拋開身份，學長姐也是人，我沒感受到你對人的尊重耶,non-popular
對只有妳覺得,popular
B4 猴子都不會想跟他們%%,non-popular
B9 跟他說沒人想看你的醜臉麻煩口罩戴好不要噁心人??,non-popular
上次也遇到被告錯，在警局白等3小時，連假的車沒達到，飯店的預約也沒了，連一句道歉都沒有,non-popular
圖書館,non-popular
我覺得用了點餐機效率整個變差 之前非巔峰時間去買五分鐘就可以去取餐 現在搞到一堆人在那邊按按按 上次遇到一群老人不會用在那邊按了十分鐘 按了又取消按了又取消 等他們按完林北也在外面扇冷風扇了10分鐘 買個麥當勞差點冷死,non-popular
請問又干我們行流什麼事??？,non-popular
B1 天音真比奈？,non-popular
您好，有關您所反映事項，目前本分局交通分隊並未接獲報案，倘若有受損需做事後報案，請至交通分隊辦理或逕與本分隊聯繫（06-3024356）。,non-popular
沒事啦 人家哪知道師大有什麼校區,popular
我是不希望進駐學餐啦，一定排超多人，在外面還比較好排隊也可以一直加飯，這幾天都沒吃到??????,popular
B4 這個是褒還貶？,non-popular
檔車猴也不少好嗎 我騎塑膠車錯了嗎,non-popular
真好我的鴨嘴獸都找不到,non-popular
你的行距讓我看得很開,popular
運動會進場好嗎？關心一下時事,non-popular
B6 熱舞嗎,non-popular
"至少你還有女友
 我只能自己裹被子含淚讀期中QQ",popular
B19 等你ㄚ,non-popular
我是B2的呀(?????????),non-popular
"就是你?！
 每次在系上看到你的翹臀
 都忍不住衝去廁所怒尻
 學弟?求認識！！",non-popular
真的很吵,non-popular
"嚇死…看縮圖我以為屎水炸出來
 怕.jpg",popular
B3 不見的話還要別人幫你拿到六宿，別人應該幫你？？,non-popular
B12 兩個超商店員講一聲後一個眼瞎一個走了 你還要講嗎,popular
"B4 因為他成績蠻好的，還拿獎學金。
 另一個也是，我發現帥哥好像都這樣，而且都是學霸，真不知是巧合嗎",non-popular
"他只是站在自己立場表示他不願意吧
 啊我自己也是不願意啦",non-popular
聽說有吳卓源,non-popular
https://i.imgur.com/JglHDnB.jpg,non-popular
"這種誠信？！
 物治沒人出來說什麼？
 以後開復健/中醫診所
 小心被物治系背刺",non-popular
一覺醒來發現自己還活著==,popular
"媽的 我是你鄰居 
 整天在那邊呻吟
 真的讓我??忍不住想射！
 而且你真的好可愛 可以認識你嗎？",non-popular
好的 四個同意,popular
對呀超級傻眼到底要我們做什麼,non-popular
肚子有點餓 可以面蕉嗎?,non-popular
"B7
 https://i.imgur.com/buOkMts.jpg",non-popular
不會串就不要串 你這樣拿不了黨證啦,non-popular
沒有 桃銘只有動物馬戲團??,non-popular
這緣份該在一起了吧,non-popular
"寶貝，跟我在一起的話
 每一天都讓你發出這種聲音哦",popular
校運就大家好玩的是在哈囉,non-popular
我來！,non-popular
"至少他不是被詐騙集團騙，
 而且也跟現在的養殖沒有關係了",non-popular
B10 推 醫學系rap 王,non-popular
"B18加那個「嗯？」
 其實真的蠻挑釁的",popular
謝謝你讓我決定回去念期中考,popular
是不知道原po是不是覺得公投就是政治？ 如果是的話可能需要再多用點腦跟心了,non-popular
"文組是不是太閒整天在煩惱穿什麼
 清交朋友隨便拿一件就出門
 甚至沒意識到穿搭是種煩惱",popular
"沒事啦各位 如果真的要說有沒有對錯 其實都沒錯啊XD 就只是爽/不爽什麼的而已
 還是再次呼籲各位 不要硬插 還我優質台大校園！",non-popular
來啊,non-popular
沒帶安全帽的也有，要多狂有多狂,non-popular
會裝傻閃球是真聰明，如果太超過就表明自己底線（記得提高警覺心好好保護好自己喔??）然後交自己的朋友??,non-popular
香港人卡一個,non-popular
B1你這樣好像罵到自己,non-popular
"B7 B8
 違停在路上 放音樂吵人
 不猴嗎
 還是你們就是在那叫人案讚沒人理的可憐人",popular
"上半身穿外套下半身褲子那麼短？
 純粹是想露吧",popular
把這篇文的連結傳給她,non-popular
B6 覺青 等你分享高見,popular
我是不知道操場的長度夠不夠拿來停飛機,non-popular
"????
 https://i.imgur.com/kduwGcu.png",non-popular
在哪舉辦？ 高爾夫球場？,non-popular
831,non-popular
我可以為了你變成香香軟軟的妹子??,non-popular
B11 加油 bro 你可能是雙性戀,non-popular
"B30
 酷拉皮卡都還沒下船
 你怎麼可以下船",non-popular
"感謝原PO讓我一大早看到又大又美的性器官????
 瞬間活力滿滿????",non-popular
"B28 
 你一定有抖內迪卡才能置頂(???????)",non-popular
B7 我知道你在說誰??,non-popular
B1 可是我喜歡香香軟軟妹子??,non-popular
哈哈初級根本沒人在上課,popular
系上8成都是白癡怎辦…,non-popular
B5 +line喔！在B3????,non-popular
還有東別口那種硬要併排把行人的路都擋住的等紅綠燈機車??,popular
B0 NNN剛過嘛，別這樣，讓他們爽一下,non-popular
"不用打電話吧？？
 平日直接去大恩問不是更快嗎
 現在又不是遠距還要打電話",non-popular
菜,non-popular
B6然後後續就會是 我跟學長分手了嗚嗚嗚嗚我好想死、學長好渣等文出現,non-popular
你爸媽可能還在怨怎麼不是小孩讀台大醫給他們養老金呢,popular
B7 或許可以今天晚上我們可以揪原潑一起去??,non-popular
"我覺得冬天本來就很容易讓人憂鬱
 如果真的很累
 建議讓自己休息個幾天
 或者去找個心理醫生聊天（成大醫院有很多很優秀的精神科醫師哦）
 加油",popular
感謝各位的愛心??,non-popular
他是不是霧藍色那種頭髮,non-popular
B11 不行??,non-popular
"B5板上之前有很多篇再罵推銷文了==
 阿妳就說不用了閃人就好，真的一直糾纏記得拿手機錄影，順便通報",non-popular
"我印象沒錯的話腳踏車才是逆向吧==
 那一段是只能從勝利路進去的單行道
 雖然有一個謎之紅綠燈不知道設給誰看的",non-popular
b3妳姓何嗎,non-popular
只有跟男生有過算嗎,popular
B2說不定是機車行自己來用的,non-popular
直接送德育,popular
"啊又不是每個人都繳學生會費XD啊就算繳了他們也有一百個理由說經費不夠
 義守就是義守，認命吧
 不要想著別的學校
 不能接受，可以考慮轉學",popular
B9什麼意思ow9,non-popular
"媽ㄉ，
 醜女滾(*‾︶‾*)",popular
深卡關鍵字要查什麼才看的到？,non-popular
"不會看車484……….
 轉彎車/切換車道都要先禮讓直行車
 而且那個地方是圓環剛下來欸
 她的駕照雞腿換來的嗎(?????????)",non-popular
找工作，別當啃老族,non-popular
"https://i.imgur.com/PixEINf.jpg
 ——來自化工???的發言",non-popular
因為可能你看到我這種外向活潑到像猴子的女生都自動迴避了吧??,non-popular
"2
 今年碰到一個男同學很喜歡什麼都參一咖但是什麼都搞砸，又不好意思直說……後來熟了後才跟他坦白他的能力很差，除了床技不錯以外真的沒什麼優點",non-popular
財法南哥不是要大十了嗎？,non-popular
哇 這程度堪比 台北路名哥欸,non-popular
"怎麼沒有中國毛裝
 https://i.imgur.com/hkfj4wk.png",popular
B3 謝謝你?? 祝你中獎！,non-popular
知識忘光，吉良吉影,popular
想問登記跟選課的差別 選課才算正式選到那堂課嗎？,non-popular
哪看到的啊？,non-popular
B8 加了！,non-popular
我猜幕之內一步會先拿到世界拳王,popular
B2感謝回應?? 有監視器可以調？,non-popular
B2可能要等上次在找阿偉那個人回你，他可能認識阿偉,non-popular
中原大學認真的女生都是校花,popular
早上看到有人說系統在維護,non-popular
B6 可以禮拜五中午嗎 我在Es707上課,non-popular
"通報 ??
 好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/pccu/p/237582473",non-popular
抽菸仔會管你這些？,non-popular
我是車主，謝謝你,non-popular
妳os很多欸乖乖吃飯啦,non-popular
感覺進駐理園會大幅提升他們的成本,non-popular
有個東西叫小帳,non-popular
他有主人喔！他沒有走失啦都可以換衣服了捏,non-popular
B1 真沒水準就是說你這種 好好勸的不會聽??,non-popular
會願意拉你，代表有看到你有願意認真的心,non-popular
B2 好的 感謝你！！！,non-popular
參加這個能脫單嗎,non-popular
八成是本系猴子出沒 跟大家道歉一下,popular
愛情就是來的這麼突然,popular
理圓,non-popular
"放過自己吧
 要給自己壓力 但適當就好
 可以找人聊聊 會好很多",popular
B12 只是想讓無事生非的人知道不要欺負他一個人在台灣還有其他人知道這件事,non-popular
B7 可以 之前跟瘋子朋友有騎單車從士林上陽明山 還路過擎天崗,non-popular
Www該不會是書局兌換品,non-popular
B3 星巴克門啦，摩斯門都老古板了,non-popular
跨年去阿,non-popular
真的都這樣搭7樓的就都一直搭不到,non-popular
我以為大家都知道學校活動每次主持人都很尬??,non-popular
我朋友半夜兩點騎ubike上大橋給過嗎,non-popular
啊所以密碼是什麼？我也不懂,non-popular
那你很??欸,non-popular
"我上次水打翻 電腦直接死亡
 說是水從鍵盤滲到主機板
 從此以後水都不敢放附近",non-popular
可是他的名字叫無時薪,popular
"哇嗚你照片也拍太好
 腦中已經腦補12集連續劇劇情",non-popular
沒什麼爭議，我認為大學生也必須關注公投吧，有投票權的各位卻不知道公投在投什麼,non-popular
他今天怎麼沒穿西裝啊,non-popular
前陣子還有人在一餐旁邊全家的補貨飲料櫃裡面抽煙 不知道是員工還是誰在偷抽 我一打開玻璃門要買個綠茶而已都是煙味 超噁,non-popular
貓咪惹你了？有什麼毛病 你連貓都不如,popular
這我,non-popular
真的扯??,non-popular
"之前還會有那種不知道哪來的人
 要你填google問卷 裡面會要填姓名或email之類的資訊
 如果遇到不要傻傻的填欸",non-popular
慢走不送,non-popular
這樣寫真的可以嗎？,non-popular
B6 B7 B8 感謝,non-popular
家裡怎麼不允許QQ,non-popular
幹都要畢業了改啥小,non-popular
B4 有圖片嗎??,non-popular
"B4 B7 
 豪耶 快帶我吃飯(??? ?? ???)",non-popular
"B1 真的
 B2 加油( ????? )
 B3 有道理 我好像搞的太著急
 B7 我參加過田徑隊、籃球隊、羽球隊、足球隊，也曾經拿過足球市賽獎牌跟還有高中足球全國賽得名，感覺沒有專精什麼我喜歡都碰??",non-popular
風保李部長同學，也請你戴上你的口罩,non-popular
B6 來找我???,non-popular
689可以嗎？,non-popular
ㄎㄅ??差點沒笑死！！,non-popular
我上課都從後山走上來,non-popular
B13不好笑,non-popular
"在網路時代，轉換跑道其實沒這麼難
 修課修少一點，反正延畢最多可以兩年
 128/12，一學期其實修11學分就差不多了
 

 然後利用校內外資源多多探索和學習
 對體育很有興趣，就想辦法加入校隊，甚至去考體育相關的執照
 對樂器有興趣就加入音樂性社團，甚至去比一些賽。或是也可以自學樂理混音，然後試著創作（我就是這樣）
 

 然後我自己覺得工作本來就不可能盡如人願（讀書是學生的工作），學習如何調配工作和生活也是大學的必修課之一，但也不需要太著急。
 

 加油",non-popular
"波波波 波 波波 波波
 （好餓好餓 我要ㄘ吐司）",popular
"建議b07 - b10
 重考醫牙 或 洗電資研",non-popular
我已經不知道這是反串還是認真的,popular
"B7 笑死沒圖沒真相辣
 B8 幹我不要原味的 那好臭??
 B9 就原本的那種吧 應該算是聚酯纖維的",non-popular
我開會吵著要熱水,non-popular
麥當當表示人手不足??,non-popular
"我之前走在路上還被推銷日文學習書
 跟我講了好久www
 欸嘿不買就是不買",non-popular
5R5R5RR 我也要一根,non-popular
"B21 
 B23 
 誇張了 
 我們只是就事論事
 看留言感覺是07學長啊
 該不會就是刪文哥吧",non-popular
Done,non-popular
真可憐的一群人?????,non-popular
不是有一篇是有人已經找到然後幫你放在高處了,non-popular
"之前遇到跟我推銷日文課本的，然後我說我考過日檢了不需要，之後又跟我推韓文課本，我說我也考過韓檢了不需要 ，最後不死心，英文呢？需要多益的嗎？哦…我已經買好了耶
 辣個人就很失望的走掉ㄌ",non-popular
我有興趣qqqq！,non-popular
沒圖沒真相??,non-popular
Wie bitte?,non-popular
有空可以進去逛ㄇ??,non-popular
魚多甜不好吃又貴?,non-popular
如果報警的話就肇逃了??,non-popular
??????,non-popular
B2 巧克力還不錯啊只是入住要膽子夠大，根本沒人敢在半夜亂吵。,non-popular
終於！,non-popular
幾樓啊,non-popular
ubike：外來種雙輪滾辣,non-popular
被肥宅撞到直接秒報警,non-popular
B8 我有遇到過7樓下樓自己跑到10樓過,non-popular
推 我就不想名字被人知道啊,popular
就沒看到喜歡的是要交個毛喔,popular
阿偉已經睡死 怎麼吵,non-popular
B1 店長跟店助很好相處∼氣氛還蠻融洽的 by前員工,non-popular
可以代領嗎 朋友還在上課,non-popular
我們班的 也不能說是嘲諷 就是覺到這樣很好笑所以試試看,non-popular
https://i.imgur.com/O2Iydr5.jpg,popular
B5 可以認識？,non-popular
是,non-popular
"B5
 +1想知道",non-popular
香港人嗎,non-popular
"B16 你很氣欸 真的開賓士的幾乎都是8+9啊
 事實就是如此 你不要太狹隘了",popular
"B12 對啊 莫名其妙
 學長姐到底有什麼好尊重的
 如果你今天很屌再來說啦
 不然也只是早一點出生而已啊
 自己還不是佔用最大間的空間在那邊吵",non-popular
看到什麼之最的全部都貴又難吃：）全部貴的雷的都踩過了的受害者,non-popular
"校版有個很厲害的地方就是
 首先性別只要是女生
 接下來就會有人自願在這邊當你好朋友",popular
這個地方甲裡甲氣的好棒??,non-popular
Pink_yu09 我朋友，自稱醫放最美，人美心善良,non-popular
直接上了，男上加男,non-popular
"B1 我只能說學校別虐待警衛可以嗎
 人工看學生證？
 他媽的尖峰時段怎麼看
 幾百個學生尖峰時段進學校
 每個人拿一張卡遠遠的出示
 誰他媽看的清楚
 誰他媽想看
 重點是每個人都戴口罩欸
 不要為難人好不好啦
 北七政策
 決策者自己去守門一個禮拜看看啦",popular
拿證明給老師看,non-popular
"第一，他這麼大個人我可以怎樣不讓他回自己房間？
 所以我們之後就沒怎麼叫他來玩了
 第二，那就是蛆，不是類似的生物，不用說得這麼委婉的
 所以同學之後才改善衛生了呀：)",non-popular
屬實牛逼,non-popular
B4 你只要多活一年就好了！,popular
被檢舉活該系后,popular
我一直抽不到宿舍真的是很不爽= =,non-popular
"感覺原po是個脾氣很好的人
 整個文有一種 好氣喔但還是得面對現實 的感覺
 超好笑",popular
嗨(?；ω；?),non-popular
累屁==,popular
"我的名字叫吉良吉影，33歲。住在杜王町東北部的別墅區一帶，未婚。我在龜友連鎖店服務。每天都要加班到晚上8點才能回家。我不抽煙，酒僅止於淺嚐。晚上11點睡，每天要睡足8個小時。睡前，我一定喝一杯溫牛奶，然後做20分鐘的柔軟操，上了床，馬上熟睡。一覺到天亮，決不把疲勞和壓力留到第二天。醫生都說我很正常。
 https://i.imgur.com/NyNz7Jx.jpg",non-popular
要讓他知道 大的才是真理,non-popular
"去幫DRG蓋個棉被弄個枕頭
 他可能太累了",popular
"大家時間寶貴
 已經講好開會前要看完資料了
 沒做到就是他的問題
 下次再這樣就直接明講
 沒做到不用開 直接約下次討論的時間
 老娘行程滿檔沒空等你慢慢看",popular
那間就是最頂的了,non-popular
HSO,non-popular
"B4 看人啦像我就超級直
 國中的時候有個女生常常上課餵食我
 然後我就大大咧咧的收了人家三年的小點心
 （中間可能她有某些表示吧但我沒印象）
 後來畢業的時候收到情書才知道
 原來她是在追我......",non-popular
簽,non-popular
"通報 ??
 好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/ncku/p/237596764",non-popular
全部加起來還不如請 薛之謙 可能還請不起,non-popular
沒有要力挺作弊者，作弊被處罰是咎由自取。舉報者第一時間選擇在dcard公審也是很低能，課程是沒助教嗎？為什麼助教還要透過外面的訊息得知作弊事件？真的有必要讓作弊者受到校規以外的傷害嗎？這種行為跟那些公審公眾人物私生活的媒體有什麼區別，想想都覺得可笑，到底干局外人屁事。,popular
哈哈是我啦,non-popular
自己灌不到在羨慕齁??,non-popular
B1 4樓,non-popular
B4 看個人，有人心思比較細膩，很快就察覺了；有人比較自戀，一天到晚覺得有人在追他；還有一種鋼鐵直男，妳直球對決可能都沒用。還有一些其他類型的。所以妳要先分辨狩獵目標是哪種類型的,non-popular
還以為是改字體 原來是改用語啊,non-popular
B15不再出現的奇幻樂園,non-popular
"老實說他講的沒錯
 沒有到毀三觀吧
 他只是把大自然其他生物會發生的現象套在人類身上
 但人類跟其他動物比有更多複雜的情感跟道德感
 才會使你無法認同他說的話
 而且他其實也只是在表達自己的想法而已",non-popular
"B3 B5 
 修法是修成不能檢舉 又不是開放紅線臨停
 你沒被抓是廢警怠惰 不代表是對的行為",popular
B6 他們穿的有點像原住民吧??,non-popular
Rio好帥??,popular
B10 謝謝哥????,non-popular
"仙女啊
 https://sticker-assets.dcard.tw/images/5ca072d3-55d0-434a-9059-f58c4028c8e2/orig.png",popular
圖書館隔音那麼差？,non-popular
蓬蓬屁眼花,non-popular
我和我一起重考上臺大的一個女生從蹲的時候就很要好到現在，不過最近突然發現自己喜歡上她的男友！？（我以為我是異男），我也不知道算不算喜歡他，會期待和他講電話、碰到他的身體會有興奮的感覺……我也不敢問身邊的人要怎麼辦,popular
"因為太本能了 不一定會去想為什麼
 我個人觀點是 大部分人都無法「完全」獨行
 有些人需要很多陪伴 很多朋友
 有些人只需要一點點朋友
 但很少人是完全不需要的
 

 生命階段會一直變換
 朋友不可能永遠在身邊
 只有伴侶能給自己一起成長 一起圓滿的感覺
 還有很多親密話語或身體接觸是伴侶才能做的
 （大部分情況啦）
 這種專屬的感覺難以取代
 

 像我雖然不是需要很多社交的人
 可是會想要有一個固定穩定在一起
 能互相支持的另一半",popular
一直抄ptt,non-popular
"B19 B18 B17 B16 B15 B9 B6 
 認真想認識開朗樂觀的理工女！有興趣的可以認識一下",non-popular
加油！,non-popular
B2有猴子演唱會啦 每天都在上映??,non-popular
有抵死扣可以加入嗎,non-popular
在橡皮擦上寫字ㄚ,non-popular
B4 想跟我一起看小丑嗎??,non-popular
"B1從12.吵到現在 現在還在吵
 4個死猴子不ey",non-popular
丙班分數不是最高就是排第二或第三,popular
"就讓他自己報告啊 他不是都說了？
 管他那麼多 把剩下的做完就好
 有能力的話 無論是自己還是跟別人一組都是有辦法完成報告的 再來他要自己報告有對話紀錄的話記得留著 到時候他賴皮什麼的比較不會亂",non-popular
"單純的公投應該是大家都可以了解的事情吧
 又不是完全跟政治綁在一起",non-popular
"B3 穴穴
 https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png",non-popular
對於都沒女友的我來說是先求有再求好，認同原po,non-popular
"其實茶葉蛋旁邊都會有標示ㄅ 
 雖然真的感覺吃起來差不多",popular
謝謝學姐,non-popular
這樣是毀約 去提告 必勝,non-popular
"要幾篇？
 沒說幾年級是當其他同學都會觀落陰？",non-popular
聊天比較方便，順便看自己的酮體，關門洗太暗,non-popular
十幾個留言沒人按愛心 幫QQ,popular
是有主人的喔！,non-popular
想問其他參加過的人 有人快要修成正果了ㄇ（純好奇??）,popular
"B1 通識早已修完??
 B2 不是不好..只是陽光型的女生真的相處起來很舒服
 B3 並沒有… 如上..
 B4 也不到那樣啦",non-popular
B3 男女朋友的問題,non-popular
結果都是男生報名,non-popular
誰的大腿外側沒有ㄉㄨㄞ ㄉㄨㄞ ㄉㄨㄞˇ ㄉㄨㄞ ㄉㄨㄞ ㄉㄨㄞˇ ㄉㄨㄞˊ ㄉㄨㄞ,non-popular
可以穿海灘褲嗎,non-popular
哪個科系啊,non-popular
不 這只是開始 第五季,non-popular
Korean fish,non-popular
"你一年前畢業就會有
 傻眼???",non-popular
我都上課關手機 坐第一排 拿紙筆抄筆記 不吵鬧不吃飯不喝飲料,non-popular
那就回到一開始ㄉ問題了不是嗎 帥哥美女比較少參加配對吧,non-popular
3. 不搞消失但人出現了卻不討論的組員,non-popular
這種不看路亂切的就是欠譙，出路口都不會先左右確認來車，駕照不知道怎麼考的,non-popular
本人馬克杯真的是收到可以擺攤賣了? 建議選一些不是路上直接可以買到的東西，能體現得出你選擇這份禮物是特別用心思考的那種。,non-popular
想搭就搭 反正我有搭到,non-popular
"又一個主動的藍頭嘗試搭訕被po上來公審
 rap \|/",non-popular
幹真的==,non-popular
"尼壞壞
 還不快點用肉體補償他????",popular
學長可以給我來一根??嗎,non-popular
坐等吉良吉影出現??,non-popular
揪團去了啦,non-popular
"通報 ??
 好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/ntu/p/237598714",non-popular
哪個系呀 讓他紅,non-popular
辣椒水從門縫灌進去,non-popular
179可以報名嗎??,popular
B4 要確定餒??,non-popular
"真的很不好意思吵到大家，我就是當事人。
 我很謝謝大家關心我，當然也有人一直罵我的也有。但我真的不是有意的，我認真克制不住自己的身體。真的非常抱歉????????",non-popular
"B5 怎樣懷疑我哦
 太可憐了吧
 我今天一整天都在上班
 根本不在淡江
 https://i.imgur.com/L8MXBCT.jpg
 甚至還沒到淡水",popular
大草原,non-popular
B4 太陽頌第三樂章也很讚,non-popular
https://sticker-assets.dcard.tw/images/2ef2e126-ed86-4652-a920-d40843df5df5/orig.png,non-popular
老闆辛苦了~ 你們的東西很好吃！未來會繼續支持下去的，老闆加油！！！,non-popular
B12 有道理,non-popular
B4不一定歐 蔡X宇很專業 能拍的清楚,popular
誰,non-popular
房號謝謝,non-popular
B19 問他咩修桿某,non-popular
直接搭訕啦XD,non-popular
"哈哈是我啦 看到你生氣就是爽 交不到女友森77？
 嘻嘻",popular
你才..呃 這個還是不要好了 怕??,non-popular
單身狗不想去自虐,non-popular
"怎麼講的委婉不傷害人也是蠻難的
 太小心又會把場面弄很乾??",non-popular
還有一堆大力水手關門超大聲^_^ 然後半夜不睡覺一直聊天 不會尊重人就給我出去租房子??,popular
"我大一中級
 老師根本沒在上課 
 薪水小偷
 該上課的部分全部讓學生上台教
 我還以為自己在修師資培育??",popular
B5本你媽,non-popular
前幾天看到他們工作人員場勘的限時 場地燈光音響都不錯欸??感覺還蠻值得去玩一下的！,non-popular
"B5 還敢唬R
  男生本人現在在我隔壁餒",non-popular
為什麼你會覺得一個學長有辦法影響到你的交友,non-popular
版本是哪個版本？,non-popular
"女八三樓每天都會晃
 阿是不會小力一點嗎關門？？？",non-popular
"B4 啊幹就改版了啊??
 B5 泥認真ㄇ",non-popular
問個停在地停上來那排有被清掉嗎??,non-popular
"推整理
 但我真的覺得怕誤會就去弄卡稱
 這社會不懂得運用資源保護自己
 也不能怪社會無情",non-popular
暈船沒有暈車倒是有,popular
發文不用附照片？,non-popular
精神方面的瘋子我可以幫你找到很多,non-popular
"B3 
 給Ms.很懂小姐：
 po迪卡的確是一種社群行銷方式
 但在po出來之前 請先想好文案、標題還有目的
 原原po放上迪卡的目的是為了讓更多人點進影片去看對吧？
 

 但現在請正視一下
 這篇文章帶來的結果是什麼？
 我看到的是大家對「哪個系最爆肝」的熱烈討論
 不僅沒有為影片帶來太多的正向反饋 甚至還為行銷系招黑
 

 再來關於影片無聊尷尬的問題
 老實說我看不懂這個影片想要表達什麼
 是要推薦旅遊行程還是單純介紹台中有哪些景點？那又為什麼是這些景點和行為？
 我找不到舔車廂灰塵跟後續景點的關聯性
 

 以及影片是要給哪個客群看的？喜歡騎ubike旅遊 的人？
 

 不可否認一個影片、專題的誕生 背後有許多外人看不清的辛苦和汗水 
 大家也一定很努力想要拍出好的作品寫出好的專題
 但請把辛苦與汗水用對地方
 拿掉自認為作品很好 不容批評的想法
 把觀眾給的真實反饋接納吸收然後檢討
 這才是做這個影展專題最大的收穫吧",popular
物治計畫通欸,non-popular
https://i.imgur.com/FPgnGJC.jpg,non-popular
不夠就不夠啊,non-popular
"在網路時代，轉換跑道其實沒這麼難
 修課修少一點，反正延畢最多可以兩年
 128/12，一學期其實修11學分就差不多了
 

 然後利用校內外資源多多探索和學習
 對體育很有興趣，就想辦法加入校隊，甚至去考體育相關的執照
 對樂器有興趣就加入音樂性社團，甚至去比一些賽。或是也可以自學樂理混音，然後試著創作（我就是這樣）
 

 然後我自己覺得工作本來就不可能盡如人願（讀書是學生的工作），學習如何調配工作和生活也是大學的必修課之一，但也不需要太著急。
 

 加油",popular
"印象中 上課不要戴帽子
 會被他噹",non-popular
"B13 又不是被妳1個人檢舉文章就會刪除，要夠多人檢舉才會被刪除。還有你覺得吵你可以不要開Dcard ，不然妳來示範一下如何私下吵：）沒妳的事就別管
 謝謝",non-popular
我可以當鹹粥嗎??????,popular
支持撕爆，反正學校只會給你看畫面不會提供給你，而且撕掉車證他們還要補辦，學校多賺錢啊，還幫忙管理多棒啊，一舉兩得，我是學校我也不會提供畫面的！,non-popular
去醫院啊 都是醫師,non-popular
B10 Dick Destroy December(中間如果有拼錯別鞭我，我英文爛,non-popular
"政治人物都能包裝成學者了 哪次不行
 https://i.imgur.com/BTG1HTo.jpg",non-popular
B23 …. 沒力了 不會噴就用流出來的…..,non-popular
大家可以拿來約砲了,popular
敲門最快,non-popular
"B21 我高中的時候沒見識沒常識還真的問過別人為什麼要化妝??因為才剛從不准打扮的私校畢業，還好對方人很好還有正常說明
 

 我覺得有些直男直女會有這種反應可能也跟我一樣，是因為讀過那種管制服儀打扮的私校，才會對這種事情毫無概念啦~冒犯到真的抱歉",non-popular
我都去打撞球不然在圖書館也有地方可以看電影什麼的,non-popular
我覺得不好?許老師請手下留情,non-popular
就過期了啊 寫在上面的怎麼會是製造日期,popular
"昨天就有看到 但穿不同衣服
 https://i.imgur.com/IetyktP.jpg",non-popular
B12 看你這麼親切給你兩根????,non-popular
那妳是很嗆欸,non-popular
不是人家不跟你一組 就叫排擠,non-popular
B1你一定是故意忘記鎖??,popular
有妹子可以抱ㄇ,non-popular
還好你不是說上面那位很有特色,non-popular
直接搭訕 我喜歡直接來：）,non-popular
B16 謝謝你喔 火氣不要那麼大,non-popular
這是袋熊∼∼∼,non-popular
B7你是s開頭的嗎？直接傳個貼圖,non-popular
我很常去ee509欸,non-popular
好喜歡自己一個人喔,non-popular
抱歉啦 被我搶走,non-popular
已私,non-popular
這種時候就一直按電梯開關他們也不用想下去,non-popular
Count me in,non-popular
"B2 我不想削買現成的也能被說成盤子喔
 這麼喜歡動手做怎麼不從種水果開始",popular
B2 也祝你找到合適的對象,non-popular
"通報 ??
 好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/mood/p/237579442",non-popular
卡,non-popular
B6 我是說留言 哥我全部看完了==你幹嘛戒心那麼重,non-popular
喔對了，去拿腳踏車時你需要一咪咪的台語能力,popular
B5 地停是哪裡啊？我知道的只有照片那裡和光二光三中間部分的車被清掉,non-popular
"想搭電梯就走上來七樓啊 從六樓搭上來
 是在哭是吧",non-popular
請問什麼時候購票+1謝謝,non-popular
我以前都搞不懂冰跟冷,non-popular
高中壓力大在你得早出晚歸 白天去學校 晚上去補習班到九點 通勤回家十點 大學壓力不談人際、感情那些 主要大在課業難度 高中作業了不起三小時內寫完 大學我他媽寫半天也只寫出一題 最後抄網路答案邊抄邊罪惡感深重 覺得我什麼都不會 嗚嗚 現在大三準備重考,popular
B9誰啊 想知道,non-popular
你可以在房間戴口罩啊,non-popular
"上次聽到7樓電梯前的人叫裡面的要出來排隊
 一群人死不出來有夠厚臉皮",non-popular
最近版版的發文都好有趣ㄛ 都在炒冷飯,non-popular
"其實期中期末考的不是你的能力
 是你在班上的人氣",popular
卡,non-popular
推用心，但應該還是會有人繼續問。,popular
我都幫女友買飛機杯,non-popular
英曹地府,popular
後面誰啊 帥???,popular
B6房子是有兩位代簽的，他並沒有出現在租約上，當初基於信任現在換自己受苦,non-popular
"B8
 這符號很可愛呀~(###",non-popular
"可能覺得半夜沒什麼人就可以開party吧
 完全沒在管旁邊的人的感受
 跟半夜在外面大吼大叫還有慶生的差不多嘻嘻",non-popular
B10 沒問題，給你一根??,non-popular
直接丟一根香蕉過去,non-popular
